game_id,agent1_points,agent2_points,first_player,point_differential
907,100,20,0,80
908,60,60,0,0
909,60,60,1,0
910,93,27,0,66
911,89,31,0,58
912,106,14,1,92
913,65,55,0,10
914,88,32,1,56
915,100,20,0,80
916,43,77,0,-34
917,87,33,1,54
918,88,32,1,56
919,91,29,1,62
920,110,10,0,100
921,74,46,0,28
922,49,71,1,-22
923,106,14,1,92
924,69,51,0,18
925,95,25,0,70
926,99,21,0,78
927,100,20,1,80
928,109,11,1,98
929,84,36,1,48
930,76,44,1,32
931,85,35,1,50
932,107,13,1,94
933,70,50,0,20
934,64,56,0,8
935,77,43,0,34
936,73,47,0,26
937,91,29,1,62
938,69,51,0,18
939,105,15,0,90
940,105,15,1,90
941,91,29,0,62
942,53,67,1,-14
943,88,32,0,56
944,86,34,1,52
945,86,34,0,52
946,49,71,1,-22
947,72,48,1,24
948,94,26,1,68
949,57,63,0,-6
950,109,11,0,98
951,79,41,1,38
952,115,5,0,110
953,77,43,1,34
954,74,46,0,28
955,93,27,1,66
956,80,40,1,40
957,111,9,1,102
958,73,47,1,26
959,100,20,0,80
960,116,4,0,112
961,106,14,0,92
962,83,37,1,46
963,70,50,0,20
964,88,32,0,56
965,85,35,1,50
966,76,44,0,32
967,79,41,1,38
968,82,38,0,44
969,89,31,0,58
970,96,24,0,72
971,89,31,1,58
972,89,31,1,58
973,93,27,1,66
974,112,8,1,104
975,75,45,1,30
976,90,30,0,60
977,89,31,0,58
978,83,37,1,46
979,80,40,0,40
980,102,18,1,84
981,56,64,1,-8
982,110,10,1,100
983,86,34,0,52
984,92,28,0,64
985,108,12,1,96
986,58,62,1,-4
987,75,45,1,30
988,74,46,1,28
989,110,10,1,100
990,85,35,0,50
991,79,41,1,38
992,87,33,0,54
993,99,21,0,78
994,70,50,1,20
995,98,22,0,76
996,93,27,0,66
997,65,55,0,10
998,120,0,1,120
999,104,16,1,88
1000,45,75,1,-30
1001,103,17,0,86
1002,69,51,1,18
1003,95,25,1,70
1004,83,37,1,46
1005,83,37,0,46
1006,88,32,1,56
1007,107,13,0,94
1008,103,17,0,86
1009,71,49,0,22
1010,89,31,0,58
1011,70,50,1,20
1012,102,18,0,84
1013,116,4,0,112
1014,78,42,1,36
1015,88,32,1,56
1016,90,30,0,60
1017,75,45,0,30
1018,66,54,0,12
1019,77,43,1,34
1020,78,42,1,36
1021,68,52,1,16
1022,91,29,1,62
1023,92,28,1,64
1024,105,15,1,90
1025,84,36,1,48
1026,90,30,0,60
1027,107,13,0,94
1028,87,33,0,54
1029,92,28,0,64
1030,55,65,1,-10
1031,96,24,0,72
1032,110,10,0,100
1033,91,29,0,62
1034,105,15,0,90
1035,63,57,1,6
1036,98,22,0,76
1037,96,24,0,72
1038,83,37,1,46
1039,78,42,0,36
1040,51,69,1,-18
1041,110,10,0,100
1042,74,46,0,28
1043,110,10,1,100
1044,104,16,0,88
1045,105,15,1,90
1046,79,41,0,38
1047,83,37,0,46
1048,39,81,1,-42
1049,90,30,1,60
1050,107,13,0,94
1051,80,40,1,40
1052,90,30,1,60
1053,93,27,1,66
1054,100,20,0,80
1055,106,14,1,92
1056,84,36,0,48
1057,81,39,0,42
1058,85,35,1,50
1059,63,57,0,6
1060,99,21,1,78
1061,82,38,0,44
1062,82,38,1,44
1063,101,19,0,82
1064,95,25,1,70
1065,83,37,0,46
1066,75,45,1,30
1067,67,53,1,14
1068,96,24,0,72
1069,103,17,0,86
1070,54,66,0,-12
1071,97,23,1,74
1072,111,9,0,102
1073,73,47,1,26
1074,72,48,1,24
1075,76,44,1,32
1076,103,17,0,86
1077,74,46,0,28
1078,95,25,1,70
1079,103,17,0,86
1080,68,52,1,16
1081,97,23,0,74
1082,89,31,1,58
1083,110,10,1,100
1084,67,53,1,14
1085,75,45,1,30
1086,61,59,0,2
1087,104,16,1,88
1088,84,36,0,48
1089,51,69,0,-18
1090,107,13,0,94
1091,71,49,1,22
1092,86,34,0,52
1093,108,12,1,96
1094,69,51,0,18
1095,60,60,1,0
1096,83,37,0,46
1097,44,76,0,-32
1098,81,39,0,42
1099,71,49,1,22
1100,74,46,0,28
1101,93,27,0,66
1102,80,40,0,40
1103,43,77,1,-34
1104,100,20,1,80
1105,90,30,0,60
1106,84,36,0,48
1107,102,18,1,84
1108,73,47,1,26
1109,84,36,1,48
1110,109,11,1,98
1111,110,10,1,100
1112,87,33,1,54
1113,105,15,0,90
1114,61,59,0,2
1115,101,19,1,82
1116,73,47,0,26
1117,82,38,1,44
1118,78,42,1,36
1119,91,29,1,62
1120,98,22,0,76
1121,104,16,0,88
1122,92,28,1,64
1123,58,62,1,-4
1124,110,10,1,100
1125,91,29,1,62
1126,92,28,1,64
1127,63,57,1,6
1128,66,54,1,12
1129,95,25,1,70
1130,92,28,1,64
1131,47,73,1,-26
1132,82,38,0,44
1133,99,21,0,78
1134,74,46,1,28
1135,67,53,1,14
1136,110,10,1,100
1137,103,17,0,86
1138,81,39,0,42
1139,105,15,0,90
1140,95,25,0,70
1141,71,49,1,22
1142,95,25,0,70
1143,114,6,0,108
1144,87,33,0,54
1145,73,47,0,26
1146,91,29,1,62
1147,111,9,0,102
1148,76,44,0,32
1149,103,17,0,86
1150,86,34,0,52
1151,80,40,0,40
1152,82,38,1,44
1153,90,30,0,60
1154,78,42,0,36
1155,59,61,1,-2
1156,95,25,0,70
1157,52,68,0,-16
1158,108,12,1,96
1159,81,39,1,42
1160,69,51,1,18
1161,106,14,1,92
1162,99,21,1,78
1163,92,28,0,64
1164,97,23,0,74
1165,96,24,1,72
1166,82,38,1,44
1167,105,15,1,90
1168,97,23,1,74
1169,99,21,1,78
1170,114,6,0,108
1171,109,11,1,98
1172,75,45,1,30
1173,87,33,0,54
1174,96,24,0,72
1175,120,0,0,120
1176,107,13,1,94
1177,94,26,1,68
1178,114,6,1,108
1179,74,46,1,28
1180,101,19,1,82
1181,102,18,0,84
1182,89,31,1,58
1183,76,44,0,32
1184,99,21,0,78
1185,70,50,0,20
1186,107,13,0,94
1187,87,33,0,54
1188,79,41,0,38
1189,57,63,1,-6
1190,100,20,0,80
1191,87,33,1,54
1192,83,37,1,46
1193,71,49,1,22
1194,98,22,1,76
1195,74,46,0,28
1196,76,44,1,32
1197,108,12,0,96
1198,67,53,0,14
1199,77,43,1,34
1200,73,47,1,26
1201,65,55,1,10
1202,89,31,1,58
1203,78,42,1,36
1204,96,24,1,72
1205,92,28,1,64
1206,83,37,0,46
1207,56,64,0,-8
1208,95,25,0,70
1209,92,28,0,64
1210,104,16,1,88
1211,74,46,1,28
1212,77,43,1,34
1213,80,40,1,40
1214,83,37,0,46
1215,100,20,1,80
1216,101,19,0,82
1217,70,50,1,20
1218,78,42,0,36
1219,87,33,0,54
1220,82,38,0,44
1221,79,41,0,38
1222,96,24,0,72
1223,87,33,1,54
1224,105,15,1,90
1225,108,12,1,96
1226,87,33,1,54
1227,95,25,0,70
1228,73,47,0,26
1229,34,86,1,-52
1230,63,57,1,6
1231,104,16,1,88
1232,97,23,0,74
1233,104,16,0,88
1234,86,34,1,52
1235,75,45,0,30
1236,116,4,1,112
1237,77,43,1,34
1238,48,72,0,-24
1239,73,47,1,26
1240,116,4,0,112
1241,83,37,0,46
1242,92,28,1,64
1243,84,36,1,48
1244,94,26,0,68
1245,92,28,0,64
1246,116,4,0,112
1247,74,46,0,28
1248,120,0,1,120
1249,111,9,0,102
1250,64,56,0,8
1251,101,19,0,82
1252,113,7,0,106
1253,80,40,0,40
1254,87,33,1,54
1255,70,50,0,20
1256,104,16,1,88
1257,87,33,1,54
1258,81,39,0,42
1259,111,9,0,102
1260,102,18,0,84
1261,86,34,1,52
1262,87,33,0,54
1263,88,32,0,56
1264,93,27,1,66
1265,87,33,0,54
1266,86,34,1,52
1267,101,19,0,82
1268,111,9,0,102
1269,92,28,0,64
1270,99,21,0,78
1271,79,41,1,38
1272,92,28,0,64
1273,66,54,1,12
1274,69,51,0,18
1275,91,29,0,62
1276,114,6,0,108
1277,108,12,0,96
1278,64,56,1,8
1279,105,15,1,90
1280,107,13,0,94
1281,94,26,0,68
1282,88,32,1,56
1283,83,37,0,46
1284,58,62,0,-4
1285,102,18,1,84
1286,93,27,1,66
1287,76,44,1,32
1288,107,13,0,94
1289,86,34,0,52
1290,101,19,0,82
1291,99,21,1,78
1292,85,35,1,50
1293,80,40,1,40
1294,117,3,0,114
1295,108,12,0,96
1296,82,38,0,44
1297,99,21,0,78
1298,95,25,0,70
1299,85,35,0,50
1300,83,37,0,46
1301,63,57,0,6
1302,107,13,0,94
1303,114,6,0,108
1304,109,11,0,98
1305,100,20,0,80
1306,98,22,0,76
1307,89,31,0,58
1308,75,45,1,30
1309,89,31,1,58
1310,53,67,0,-14
1311,80,40,1,40
1312,118,2,1,116
1313,116,4,0,112
1314,70,50,0,20
1315,112,8,0,104
1316,62,58,0,4
1317,91,29,0,62
1318,96,24,0,72
1319,61,59,1,2
1320,71,49,0,22
1321,98,22,0,76
1322,81,39,1,42
1323,84,36,0,48
1324,90,30,1,60
1325,87,33,0,54
1326,92,28,1,64
1327,76,44,0,32
1328,66,54,0,12
1329,95,25,1,70
1330,75,45,0,30
1331,98,22,0,76
1332,84,36,0,48
1333,86,34,1,52
1334,96,24,1,72
1335,71,49,0,22
1336,77,43,1,34
1337,80,40,1,40
1338,82,38,1,44
1339,97,23,0,74
1340,95,25,1,70
1341,87,33,1,54
